2025-06-22T21:27:50.210+0800	INFO	room/room.go:38	初始化游戏配置
2025-06-22T21:28:18.948+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:124, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"PlayerMgr" func_name:"TexasJoinRoomReq" actor_id:144 router_type:RouterTypeUid router:{gate:1 room:1 db:1 game:1}} dst:{node_type:NodeTypeRoom node_id:1 actor_name:"TexasGameMgr" func_name:"JoinRoomReq" actor_id:4311744514 router_type:RouterTypeRoomId router:{room:1 game:1}} uid:144 cmd:67108866 reference:4} body:"\x08\x82\x80\x80\x88\x10\x1a\x03\x08\x90\x01"
2025-06-22T21:28:18.948+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.PlayerMgr.TexasJoinRoomReq(1) -> NodeTypeRoom.TexasGameMgr.JoinRoomReq(1)] args:[8 130 128 128 136 16 26 3 8 144 1]
2025-06-22T21:28:18.948+0800	DEBUG	service/service.go:271	[NodeTypeRoom.TexasGameMgr.JoinRoomReq(1) -> NodeTypeGate.Player.(1)] 发送消息到客户端: 78 -> [18 41 8 130 128 128 136 16 16 1 24 1 32 1 40 1 48 234 137 224 194 6 56 128 240 133 218 44 64 232 7 72 144 78 80 100 88 200 1 96 6 104 1 26 20 26 12 8 144 1 18 7 8 144 1 32 1 50 0 42 4 8 2 74 0 32 144 78 42 8 8 144 1 18 3 8 144 1]
2025-06-22T21:28:18.948+0800	DEBUG	actor/funcs.go:243	[NodeTypeRoom.TexasGameMgr.JoinRoomReq(1) -> NodeTypeGate.Player.(1)] rsp:room_info:{room_id:4311744514 game_type:1 room_stage:1 coin_type:1 room_state:1 create_time:1750598890 finish_time:12000000000 min_buy_in:1000 max_buy_in:10000 small_blind:100 big_blind:200 max_player_count:6 player_count:1} table_info:{players:{key:144 value:{uid:144 player_state:PlayerStatusJoinRoom game_info:{}}} game_data:{dealer_chair_id:2 pot_pool:{}}} duration:10000 player_info:{key:144 value:{uid:144}}, reterr:<nil>
2025-06-22T21:28:19.974+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:122, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"PlayerMgr" func_name:"TexasJoinRoomReq" actor_id:145 router_type:RouterTypeUid router:{gate:1 db:1 game:1}} dst:{node_type:NodeTypeRoom node_id:1 actor_name:"TexasGameMgr" func_name:"JoinRoomReq" actor_id:4311744514 router_type:RouterTypeRoomId router:{room:1 game:1}} uid:145 cmd:67108866 reference:4} body:"\x08\x82\x80\x80\x88\x10\x1a\x03\x08\x91\x01"
2025-06-22T21:28:19.974+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.PlayerMgr.TexasJoinRoomReq(1) -> NodeTypeRoom.TexasGameMgr.JoinRoomReq(1)] args:[8 130 128 128 136 16 26 3 8 145 1]
2025-06-22T21:28:19.974+0800	DEBUG	service/service.go:271	[NodeTypeRoom.TexasGameMgr.JoinRoomReq(1) -> NodeTypeGate.Player.(1)] 发送消息到客户端: 102 -> [18 41 8 130 128 128 136 16 16 1 24 1 32 1 40 1 48 234 137 224 194 6 56 128 240 133 218 44 64 232 7 72 144 78 80 100 88 200 1 96 6 104 2 26 34 26 12 8 144 1 18 7 8 144 1 32 1 50 0 26 12 8 145 1 18 7 8 145 1 32 1 50 0 42 4 8 2 74 0 32 144 78 42 8 8 144 1 18 3 8 144 1 42 8 8 145 1 18 3 8 145 1]
2025-06-22T21:28:19.974+0800	DEBUG	actor/funcs.go:243	[NodeTypeRoom.TexasGameMgr.JoinRoomReq(1) -> NodeTypeGate.Player.(1)] rsp:room_info:{room_id:4311744514 game_type:1 room_stage:1 coin_type:1 room_state:1 create_time:1750598890 finish_time:12000000000 min_buy_in:1000 max_buy_in:10000 small_blind:100 big_blind:200 max_player_count:6 player_count:2} table_info:{players:{key:144 value:{uid:144 player_state:PlayerStatusJoinRoom game_info:{}}} players:{key:145 value:{uid:145 player_state:PlayerStatusJoinRoom game_info:{}}} game_data:{dealer_chair_id:2 pot_pool:{}}} duration:10000 player_info:{key:144 value:{uid:144}} player_info:{key:145 value:{uid:145}}, reterr:<nil>
2025-06-22T21:28:21.119+0800	DEBUG	bus/nats.go:90	收到Nats单播数据包 bodySize:124, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1 actor_name:"PlayerMgr" func_name:"TexasJoinRoomReq" actor_id:145 router_type:RouterTypeUid router:{gate:1 room:1 db:1 game:1}} dst:{node_type:NodeTypeRoom node_id:1 actor_name:"TexasGameMgr" func_name:"JoinRoomReq" actor_id:4311744514 router_type:RouterTypeRoomId router:{room:1 game:1}} uid:145 cmd:67108866 reference:4} body:"\x08\x82\x80\x80\x88\x10\x1a\x03\x08\x91\x01"
2025-06-22T21:28:21.119+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame.PlayerMgr.TexasJoinRoomReq(1) -> NodeTypeRoom.TexasGameMgr.JoinRoomReq(1)] args:[8 130 128 128 136 16 26 3 8 145 1]
2025-06-22T21:28:21.119+0800	DEBUG	service/service.go:271	[NodeTypeRoom.TexasGameMgr.JoinRoomReq(1) -> NodeTypeGate.Player.(1)] 发送消息到客户端: 102 -> [18 41 8 130 128 128 136 16 16 1 24 1 32 1 40 1 48 234 137 224 194 6 56 128 240 133 218 44 64 232 7 72 144 78 80 100 88 200 1 96 6 104 2 26 34 26 12 8 144 1 18 7 8 144 1 32 1 50 0 26 12 8 145 1 18 7 8 145 1 32 1 50 0 42 4 8 2 74 0 32 144 78 42 8 8 144 1 18 3 8 144 1 42 8 8 145 1 18 3 8 145 1]
2025-06-22T21:28:21.120+0800	DEBUG	actor/funcs.go:243	[NodeTypeRoom.TexasGameMgr.JoinRoomReq(1) -> NodeTypeGate.Player.(1)] rsp:room_info:{room_id:4311744514 game_type:1 room_stage:1 coin_type:1 room_state:1 create_time:1750598890 finish_time:12000000000 min_buy_in:1000 max_buy_in:10000 small_blind:100 big_blind:200 max_player_count:6 player_count:2} table_info:{players:{key:144 value:{uid:144 player_state:PlayerStatusJoinRoom game_info:{}}} players:{key:145 value:{uid:145 player_state:PlayerStatusJoinRoom game_info:{}}} game_data:{dealer_chair_id:2 pot_pool:{}}} duration:10000 player_info:{key:144 value:{uid:144}} player_info:{key:145 value:{uid:145}}, reterr:<nil>
2025-06-22T21:28:26.257+0800	DEBUG	bus/nats.go:117	收到Nats广播数据包 bodySize:68, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1} dst:{node_type:NodeTypeRoom node_id:1 actor_name:"TexasGameMgr" func_name:"QuitRoomReq" actor_id:4311744514 router_type:RouterTypeRoomId router:{room:1 game:1}} uid:144} body:"\x08\x82\x80\x80\x88\x10"
2025-06-22T21:28:26.258+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame..(1) -> NodeTypeRoom.TexasGameMgr.QuitRoomReq(1)] args:[8 130 128 128 136 16]
2025-06-22T21:28:26.258+0800	DEBUG	actor/funcs.go:243	[NodeTypeGame..(1) -> NodeTypeRoom.TexasGameMgr.QuitRoomReq(1)] rsp:room_id:4311744514 coin_type:CoinTypeCoin, reterr:<nil>
2025-06-22T21:28:27.151+0800	DEBUG	bus/nats.go:117	收到Nats广播数据包 bodySize:68, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1} dst:{node_type:NodeTypeRoom node_id:1 actor_name:"TexasGameMgr" func_name:"QuitRoomReq" actor_id:4311744514 router_type:RouterTypeRoomId router:{room:1 game:1}} uid:144} body:"\x08\x82\x80\x80\x88\x10"
2025-06-22T21:28:27.151+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame..(1) -> NodeTypeRoom.TexasGameMgr.QuitRoomReq(1)] args:[8 130 128 128 136 16]
2025-06-22T21:28:27.151+0800	DEBUG	actor/funcs.go:243	[NodeTypeGame..(1) -> NodeTypeRoom.TexasGameMgr.QuitRoomReq(1)] rsp:room_id:4311744514 coin_type:CoinTypeCoin, reterr:<nil>
2025-06-22T21:28:28.079+0800	DEBUG	bus/nats.go:117	收到Nats广播数据包 bodySize:68, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1} dst:{node_type:NodeTypeRoom node_id:1 actor_name:"TexasGameMgr" func_name:"QuitRoomReq" actor_id:4311744514 router_type:RouterTypeRoomId router:{room:1 game:1}} uid:145} body:"\x08\x82\x80\x80\x88\x10"
2025-06-22T21:28:28.079+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame..(1) -> NodeTypeRoom.TexasGameMgr.QuitRoomReq(1)] args:[8 130 128 128 136 16]
2025-06-22T21:28:28.079+0800	DEBUG	actor/funcs.go:243	[NodeTypeGame..(1) -> NodeTypeRoom.TexasGameMgr.QuitRoomReq(1)] rsp:room_id:4311744514 coin_type:CoinTypeCoin, reterr:<nil>
2025-06-22T21:28:29.017+0800	DEBUG	bus/nats.go:117	收到Nats广播数据包 bodySize:68, pack:head:{send_type:POINT src:{node_type:NodeTypeGame node_id:1} dst:{node_type:NodeTypeRoom node_id:1 actor_name:"TexasGameMgr" func_name:"QuitRoomReq" actor_id:4311744514 router_type:RouterTypeRoomId router:{room:1 game:1}} uid:145} body:"\x08\x82\x80\x80\x88\x10"
2025-06-22T21:28:29.017+0800	DEBUG	actor/funcs.go:223	[NodeTypeGame..(1) -> NodeTypeRoom.TexasGameMgr.QuitRoomReq(1)] args:[8 130 128 128 136 16]
2025-06-22T21:28:29.017+0800	DEBUG	actor/funcs.go:243	[NodeTypeGame..(1) -> NodeTypeRoom.TexasGameMgr.QuitRoomReq(1)] rsp:room_id:4311744514 coin_type:CoinTypeCoin, reterr:<nil>
